.geo,year,point_id,date,ndvi,savi,evi,rainfall,temp,wind_speed,soil_moisture,bsi,chl,humidity,lswi,ndmi,ndre,psri,vpd
"{""type"": ""Point"", ""coordinates"": [34.3874077416851, -0.6681295195066274]}",2026,424,2026-01-20,0.6314779270633397,0.947103274559194,1.7800622210198835,0.0,23.772780354817712,,,-0.0689794271883824,1.3401015228426396,59.18737427036097,0.1158516573679028,0.1139615194869265,0.4228918183720443,0.0681256618425697,1.201698102802132
"{""type"": ""Point"", ""coordinates"": [34.410859483496345, -0.40722225523532035]}",2026,434,2026-01-20,-0.2377622377622377,-0.3563318777292576,0.2641802641802642,0.0,25.8249450683594,,,-0.1584158415841584,-0.2654867256637168,59.52041065889131,0.1657754010695187,0.1284916201117318,-0.2172351885098743,-0.5603448275862069,1.3471206303901329
"{""type"": ""Point"", ""coordinates"": [34.34288893580158, -0.06524952698816529]}",2026,439,2026-01-20,0.518918918918919,0.7780279153534444,4.6677471636953,0.0,24.753249104817712,,,-0.1422784810126582,1.0604534005037785,58.71353215656976,0.1848208011243851,0.1888111888111888,0.3596774193548387,-0.0254237288135593,1.289185548809264
"{""type"": ""Point"", ""coordinates"": [33.90139577924807, -0.663260693444081]}",2026,442,2026-01-20,-0.3494505494505494,-0.5236004390779363,0.1966361612663863,0.0,25.8754821777344,,,-0.1440536013400335,-0.465034965034965,65.05864504330867,-0.1590909090909091,-0.1724137931034483,-0.3179723502304147,-1.4161490683229814,1.1662966711136424
"{""type"": ""Point"", ""coordinates"": [34.630474736502215, -0.024950758924186373]}",2026,444,2026-01-20,0.5674350171652771,0.8510481794777492,1.264757324005247,0.0,23.346592203776083,,,-0.0327777777777777,1.2914862914862917,57.7796328557454,0.1028295376121463,0.1497710922171354,0.3950240069838499,0.1414538310412573,1.2116459612593726
"{""type"": ""Point"", ""coordinates"": [34.77343787447411, -0.5885127674994778]}",2026,457,2026-01-20,0.6209490740740741,0.9312888760306668,2.023001508295626,0.0,21.488193766276083,,,-0.1168614357262103,1.5580558055805582,56.751889229306855,0.1692757253183051,0.2089047903001391,0.4320040899795501,0.0451770451770451,1.1086250446630173
"{""type"": ""Point"", ""coordinates"": [34.6148807067099, -0.2337373692982217]}",2026,459,2026-01-20,-0.4047619047619047,-0.6066270178419712,0.6715575620767494,0.0,25.976719156901083,,,-0.103154305200341,-0.4533678756476683,54.75220934385327,0.2152777777777778,0.1841155234657039,-0.3761140819964349,-0.3189189189189189,1.519382659007887
"{""type"": ""Point"", ""coordinates"": [34.758581692076575, -0.1766629001830931]}",2026,464,2026-01-20,-0.2536873156342183,-0.3802505526897568,1.6318785578747628,0.0,26.350742594401083,,,-0.0755483346872461,-0.4431372549019607,45.343035960741645,0.2745591939546599,0.2087912087912088,-0.3368283093053735,0.0569395017793594,1.8763142717721053
"{""type"": ""Point"", ""coordinates"": [34.08754078875827, -0.16256972000912437]}",2026,466,2026-01-20,-0.0598591549295774,-0.0897097625329815,0.058884655351576,0.0,25.9262634277344,,,-0.1967479674796748,-0.0293159609120521,63.03010332693176,0.1608695652173913,0.1553610503282275,-0.0696864111498257,-0.6064981949458483,1.237719428512918
"{""type"": ""Point"", ""coordinates"": [34.496644387485645, -0.41121196220058087]}",2026,470,2026-01-20,0.4615162871144422,0.6921746649373108,1.2064807837226827,0.0,25.320143636067712,,,0.019438444924406,0.8605664488017428,59.91229820969631,0.0336391437308868,0.0758432442971339,0.2960122699386503,0.1316742081447963,1.2947314738923803
"{""type"": ""Point"", ""coordinates"": [34.163168949518834, -0.785988974498234]}",2026,478,2026-01-20,0.5254965110037574,0.7881390044277472,2.3204550841431617,0.0,24.278232828776083,,,-0.0718589272593681,1.0097289784572618,62.02302751628723,0.1110242376856919,0.153860465116279,0.3277271665498715,0.0306915306915306,1.1526418555907632
"{""type"": ""Point"", ""coordinates"": [34.203126966136715, -0.15824887186489853]}",2026,482,2026-01-20,0.6093280997460171,0.9138866443495326,1.7572246637368492,0.0,25.574375406901083,,,-0.0416561474375157,1.2825229960578186,61.11748057349509,0.0831390831390831,0.1241092636579572,0.3920511284202117,0.0676344440778621,1.2749033676407
"{""type"": ""Point"", ""coordinates"": [35.64985051813878, -1.0227492855047209]}",2026,84,2026-01-20,0.5036643922163255,0.7554011370814908,1.2548797380682533,0.0,19.5920349121094,,,0.0409727729315358,1.0761494252873565,43.3100424617605,0.0032035069971337,0.0289093298291721,0.3624914128692466,0.1363447990053874,1.2928849800128317
"{""type"": ""Point"", ""coordinates"": [35.15238672814705, -1.165568841732804]}",2026,102,2026-01-20,0.4364343404128029,0.6545536114849708,1.0328472320543678,0.0,22.761387125651083,,,0.1571268237934904,0.7612167300380228,39.29546033734881,-0.1398889485939459,-0.0930951563036757,0.2922497308934338,0.1668307086614173,1.681547446260939
"{""type"": ""Point"", ""coordinates"": [35.25439546523444, -1.1027038714681578]}",2026,107,2026-01-20,0.730728985001744,1.0959023539668702,2.4964251668255484,0.0,21.465488688151083,,,-0.165060488004921,1.7412280701754388,42.08505862408725,0.2011619462599854,0.2330931907971183,0.4624226348364279,0.0121951219512195,1.4825341580175573
"{""type"": ""Point"", ""coordinates"": [35.31667531149304, -1.3293058811672984]}",2026,112,2026-01-20,0.468954248366013,0.7033356024506466,1.157880580957504,0.0,21.9831481933594,,,0.1364693719307314,0.8293871866295264,39.10107183437882,-0.1184834123222748,-0.0832541943653054,0.3051052504234212,0.1432280398096062,1.608999344867532
"{""type"": ""Point"", ""coordinates"": [35.08651571648415, -1.1101175736704512]}",2026,119,2026-01-20,0.5278030993618961,0.7915843840194441,1.2671432740005837,0.0,21.6528259277344,,,0.0680272108843537,1.1404109589041096,44.20282936415063,-0.0314005008668849,0.0066790352504638,0.3655621944595328,0.1266575217192501,1.4447814698372747
"{""type"": ""Point"", ""coordinates"": [35.77363073292357, -1.1298294362507593]}",2026,120,2026-01-20,0.228032345013477,0.3420024255491173,0.4308851991443414,0.0,19.871413167317712,,,0.188110964332893,0.2546689303904923,43.9278779149401,-0.1472955268575706,-0.1200438516353005,0.1263288009888751,0.2957288765088208,1.3011496858937444
"{""type"": ""Point"", ""coordinates"": [35.429611472526894, -0.9192380521384155]}",2026,157,2026-01-20,0.663453111305872,0.994961664841183,1.7200636219041128,0.0,20.267653401692712,,,-0.0238827145897375,1.3299101412066752,43.17096053512839,0.0609278926774734,0.0877002443660059,0.4180052297347777,0.075,1.351441902924351
"{""type"": ""Point"", ""coordinates"": [35.23984279174302, -1.4226968176022494]}",2026,171,2026-01-20,0.5597338733005496,0.8394793926247289,1.368264743317777,0.0,22.876051839192712,,,0.1120689655172413,0.9806835066864784,39.11567081783664,-0.0913380519042804,-0.0450217847345489,0.3339930727362691,0.1132561132561132,1.6982815323697584
"{""type"": ""Point"", ""coordinates"": [35.463769104464426, -1.3659987061701713]}",2026,181,2026-01-20,0.4677976751492302,0.7015863043819695,1.0692230360476809,0.0,21.958327229817712,,,0.1360410690019628,0.7921974522292994,39.70853651724014,-0.1102647114835269,-0.0744563214154073,0.3006681514476614,0.1666666666666666,1.590540974223921
"{""type"": ""Point"", ""coordinates"": [35.40652254429686, -1.267388926693866]}",2026,194,2026-01-20,0.6360796563842249,0.9539332422408744,1.8328082808280823,0.0,21.886142985026083,,,-0.0368020304568527,1.474127557160048,37.37537948772436,0.0727086533538146,0.1043521266073194,0.4319890635680109,0.0611111111111111,1.6448345182949329
"{""type"": ""Point"", ""coordinates"": [35.09899808373738, -1.3775439264074054]}",2026,215,2026-01-20,0.6641911527284469,0.9961259079903148,1.9832240647898187,0.0,23.7966247558594,,,-0.0189064895247828,1.6486761710794298,37.33483872939997,0.0439538181081628,0.079563182527301,0.448159595391964,0.0478555304740406,1.8477771178094349
"{""type"": ""Point"", ""coordinates"": [35.129562614451714, -1.0364275816622899]}",2026,239,2026-01-20,0.6739672858331023,1.0108108108108107,1.8974399000936624,0.0,21.351149495442712,,,-0.094095358383328,1.864729458917836,44.398920151194005,0.1392452830188679,0.1630893414052467,0.5031117749564351,0.0586776859504132,1.413372989726707
"{""type"": ""Point"", ""coordinates"": [34.90817066457664, -1.0043128538453967]}",2026,254,2026-01-20,0.7764652430713312,1.1645655877342418,2.393222237781824,0.0,20.681309000651083,,,-0.156034024455077,1.6657439446366782,47.47934284903602,0.1861064765660549,0.2048014226437463,0.4603174603174603,0.0155016086575021,1.2812593940411667
"{""type"": ""Point"", ""coordinates"": [35.68883227411259, -1.486379051571167]}",2026,268,2026-01-20,0.6674816625916871,1.001018537380322,2.113548387096774,0.0,18.8918395996094,,,-0.0625417315824616,1.4567307692307692,44.56387119670077,0.0929487179487179,0.1192946058091286,0.4218207088255733,0.0376616076447442,1.2103503923330543
"{""type"": ""Point"", ""coordinates"": [35.57121980314119, -1.2950694661418294]}",2026,270,2026-01-20,0.3197781885397412,0.4795934082858463,0.681191757448484,0.0,21.817213948567712,,,0.228673637864612,0.4758819294456444,37.921627512583626,-0.2215155369798291,-0.1817862165963431,0.2132540356839422,0.243272926963207,1.623643660583501
"{""type"": ""Point"", ""coordinates"": [34.912067947981406, -1.0804844294610516]}",2026,277,2026-01-20,0.7876157407407407,1.181252712281209,2.468262604280014,0.0,21.7329040527344,,,-0.1567932489451476,2.580193756727664,43.65365412148977,0.1835249042145594,0.2436557231588287,0.5375808860129417,0.0115583897967317,1.4661571283605832
"{""type"": ""Point"", ""coordinates"": [35.575596056330035, -1.2267008100706078]}",2026,279,2026-01-20,0.3070747616658304,0.4605543710021322,0.685407100459178,0.0,21.686924235026083,,,0.1809794180269694,0.4487471526195901,37.868902516654224,-0.1618404118404118,-0.1257989088074824,0.1946801192387067,0.2289209261686325,1.6121443576954155
"{""type"": ""Point"", ""coordinates"": [35.47115896322403, -1.3194978017286607]}",2026,291,2026-01-20,0.3658266408197175,0.5486639900318426,0.7878101145038168,0.0,21.8510681152344,,,0.1863706763035622,0.5481335952848723,37.47558905681795,-0.1664694946763562,-0.1322178477690288,0.2351615326821938,0.2174324964471814,1.638691898766372
"{""type"": ""Point"", ""coordinates"": [35.155058004649845, -1.0071063705607208]}",2026,292,2026-01-20,0.672514619883041,1.0086244701067095,1.8769381426472989,0.0,21.732090250651083,,,-0.074504666775831,1.710144927536232,43.55445363467968,0.1158798283261802,0.1374191092500951,0.4685494223363286,0.0584770719394194,1.4686653675331889
"{""type"": ""Point"", ""coordinates"": [35.388746133877184, -0.9948170135342465]}",2026,302,2026-01-20,0.4070550931430836,0.6104616603923123,0.846940458518885,0.0,20.778965250651083,,,0.1648684459587355,0.6723646723646723,41.37429714604679,-0.134990253411306,-0.098066949552098,0.2553041018387553,0.2019108280254777,1.4388169089595968
"{""type"": ""Point"", ""coordinates"": [35.04552702170079, -1.428912727223607]}",2026,311,2026-01-20,0.507295554801493,0.7608142493638677,1.2874612469858768,0.0,23.690098063151083,,,0.1320633904274051,0.9315789473684212,37.40909245254305,-0.1170741403299542,-0.0690507894236256,0.32163046712288,0.1176470588235294,1.8338016059764488
"{""type"": ""Point"", ""coordinates"": [35.50795283503585, -1.3941351343955128]}",2026,351,2026-01-20,0.4018543046357616,0.6027016289233214,0.91418585030734,0.0,21.958327229817712,,,0.1571662262488989,0.66796875,39.70853651724014,-0.1345870809484873,-0.1038981702466189,0.2654232424677188,0.185945002182453,1.590540974223921
"{""type"": ""Point"", ""coordinates"": [35.624394891462146, -1.3353497551015958]}",2026,356,2026-01-20,0.25027808676307,0.3753649381342973,0.467095702719535,0.0,21.817213948567712,,,0.23280627329991,0.3113264688067838,37.921627512583626,-0.2105355575065847,-0.1710548666553422,0.1531161836368299,0.3064596895343014,1.623643660583501
"{""type"": ""Point"", ""coordinates"": [35.76595368690251, -1.0835861305104593]}",2026,374,2026-01-20,0.3249571673329526,0.4873661670235546,0.638536640107732,0.0,19.871413167317712,,,0.1842933369818032,0.4617380025940336,43.9278779149401,-0.1511159897548481,-0.1197722014593344,0.2014500258933195,0.2641987829614604,1.3011496858937444
"{""type"": ""Point"", ""coordinates"": [35.14010738542923, -1.165497307708171]}",2026,391,2026-01-20,0.6224719101123596,0.933576744839208,1.6030092592592593,0.0,22.3469177246094,,,-0.0199421525346323,1.3733905579399144,42.527308862832456,0.0627414903403863,0.0869331421401684,0.4251171971379225,0.0875,1.5524757741590791
"{""type"": ""Point"", ""coordinates"": [35.430673765998456, -1.2071211413173741]}",2026,403,2026-01-20,0.3028692879914984,0.4542435914464072,0.6555491661874641,0.0,21.2387634277344,,,0.1896745230078563,0.453551912568306,36.84609824516392,-0.1702199661590524,-0.1326564035375041,0.1963893632593315,0.2375461254612546,1.5943458630470362
"{""type"": ""Point"", ""coordinates"": [35.424652052063536, -1.0149147592358998]}",2026,408,2026-01-20,0.237550471063257,0.3562657695542472,0.4434116317045597,0.0,20.778965250651083,,,0.2467850581751378,0.2756598240469208,41.37429714604679,-0.2302218501465048,-0.2022908570259766,0.1482984701842023,0.3320363164721141,1.4388169089595968
"{""type"": ""Point"", ""coordinates"": [35.111042930332715, -1.141255777993266]}",2026,413,2026-01-20,0.4549098196392785,0.6822507931207213,1.0699135899450118,0.0,21.6528259277344,,,0.1669498069498069,0.7442434210526316,44.20282936415063,-0.1525291828793774,-0.1116532182398198,0.2834413671184443,0.1589085072231139,1.4447814698372747
"{""type"": ""Point"", ""coordinates"": [35.679895918330224, -1.1101170380227074]}",2026,443,2026-01-20,0.4072345390898483,0.6107627242234214,0.9204800210998286,0.0,20.349033610026083,,,0.1204627621113521,0.6387665198237886,41.61123114102426,-0.0846299810246679,-0.0692106247661803,0.2782193958664546,0.1963470319634703,1.3955293639001003
"{""type"": ""Point"", ""coordinates"": [35.622206131124365, -0.9610080763821484]}",2026,449,2026-01-20,0.5990965556182948,0.8985179957657022,1.5220197962989528,0.0,19.5920349121094,,,-0.0209553158705701,1.2114285714285713,43.3100424617605,0.068880920928477,0.0711596385542168,0.396105496672418,0.1005709266578831,1.2928849800128317
"{""type"": ""Point"", ""coordinates"": [35.22495467244939, -0.9745629608491694]}",2026,460,2026-01-20,0.4880118037624493,0.7318827217407339,1.1476405274115198,0.0,21.732090250651083,,,0.107681133103323,0.892245720040282,43.55445363467968,-0.0775211525268694,-0.0443262411347517,0.3401993355481728,0.1527360192423331,1.4686653675331889
"{""type"": ""Point"", ""coordinates"": [35.535213798902255, -0.1971424355198805]}",2026,4,2026-01-20,0.5101360733129686,0.765097875885048,1.0968473847623597,0.0,18.584059651692712,,,0.0307669218069938,1.041017227235439,41.06087573147974,0.0316827926389679,0.0194044188280499,0.3809040121889284,0.1818181818181818,1.2623092064247772
"{""type"": ""Point"", ""coordinates"": [35.17145169877521, -0.2929830390921169]}",2026,10,2026-01-20,0.7000559597090095,1.0499370541334452,1.891156462585034,0.0,21.3784118652344,,,-0.2297491039426523,1.9329388560157792,37.00217771350901,0.3063857235003225,0.3277766201291935,0.4995064165844027,0.0576612903225806,1.6040736603244308
"{""type"": ""Point"", ""coordinates"": [35.36024954820995, -0.2490225130210669]}",2026,15,2026-01-20,0.604544058949954,0.906676899462778,1.440169689877121,0.0,19.984043375651083,,,-0.0219891745602165,1.1886956521739132,39.59164579142912,0.0753086419753086,0.1033519553072625,0.3887855434493755,0.1064021641118124,1.41158466380214
"{""type"": ""Point"", ""coordinates"": [35.66710946963057, -0.6872634307171226]}",2026,17,2026-01-20,0.8834178131788559,1.3248868778280545,2.4082116067903674,0.0,15.977207438151083,,,-0.366425542529309,3.47970479704797,52.82625335520216,0.4021563342318059,0.4304057524396507,0.6551065860642699,0.0121244069583552,0.8567864519084005
"{""type"": ""Point"", ""coordinates"": [35.44974170915522, -0.8996371138111987]}",2026,49,2026-01-20,0.5732613099257259,0.859746835443038,1.4065606361829026,0.0,20.267653401692712,,,0.0178954903364352,1.0480307396733908,43.17096053512839,0.0259797446059004,0.0413867822318526,0.3823791159893207,0.1163908168713294,1.351441902924351
"{""type"": ""Point"", ""coordinates"": [35.2959196071805, -0.794301276940496]}",2026,54,2026-01-20,0.7853492333901193,1.1778231987736332,2.179875165500284,0.0,19.995762125651083,,,-0.1471411435425829,2.236220472440945,44.618333927739805,0.1807120324470482,0.2012302284710017,0.5493790656416322,0.0321794246708922,1.2950633600701005
"{""type"": ""Point"", ""coordinates"": [35.23769764695385, -0.8366474854146763]}",2026,59,2026-01-20,0.4545951859956236,0.6817995350745248,0.9530909507971096,0.0,20.761061604817712,,,0.0598166205792461,0.8691176470588236,44.16239692336259,0.002828587591929,0.0158198399404429,0.3232147300323463,0.1906893464637421,1.3688812759754538
"{""type"": ""Point"", ""coordinates"": [34.94996680368851, -0.02935634543035994]}",2026,70,2026-01-20,0.6360998258850842,0.9540113158276512,1.8376928236083163,0.0,22.048415120442712,,,-0.0927459423650215,1.2406967537608868,46.48862399490067,0.1433786250253498,0.1753221397891448,0.3811856932876041,0.0608191973520893,1.4194490338295198
"{""type"": ""Point"", ""coordinates"": [35.44555542431655, -0.17659447954160756]}",2026,79,2026-01-20,0.6548704852243706,0.982126573043954,1.5150236326806212,0.0,19.984043375651083,,,-0.0433006535947712,1.5098493626882967,39.59164579142912,0.0964467005076142,0.1274509803921568,0.4487384222293197,0.1042363433667781,1.41158466380214
